frame,timestamp,landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_valid,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_valid,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_valid,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_valid,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_valid,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_valid,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_valid,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_valid,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_valid,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_valid,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_valid,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_valid,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_valid,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_valid,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_valid,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_valid,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_valid,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_valid,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_valid,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_valid,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_valid,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_valid,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_valid,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_valid,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_valid,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_valid,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_valid,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_valid,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_valid,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_valid,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_valid,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_valid,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_valid
409,1767311194.7970872,-205.0513435836011,-562.6337777181616,1681.2316719920711,1,-177.75316066933763,-597.8509631882798,1676.5910071844626,1,-160.95556240742624,-603.9722404524184,1695.458749090084,1,-146.03868904383685,-609.6155022777637,1713.9819528180046,1,-221.57409171814533,-578.6949627920852,1666.0134906832586,1,-233.9678449307312,-580.0752778617722,1664.787978218942,1,-245.03274996083377,-579.6903766994201,1661.6079966428215,1,-109.91451034491674,-593.1452634420627,1736.0764164032573,1,-243.97229815688246,-553.9558720507448,1648.6219759612727,1,-168.39908129322666,-534.1083121488655,1704.9615410308775,1,-225.19537918167862,-519.5199565203791,1663.7852017167347,1,48.23374365511412,-373.13944050770357,1814.3388008341415,1,-330.5240397223273,-337.9636880311999,1638.0829904809511,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
410,1767311194.883748,-201.28326842490466,-525.8003401349279,1542.2591336451078,1,-171.7569265786023,-558.0882803632643,1542.6667212277112,1,-154.6183659564934,-560.581035239,1547.9384180394336,1,-139.3916071211694,-563.4634433694837,1557.2169683810428,1,-216.92598065440808,-553.9048102696129,1546.7837910418034,1,-229.74333175027212,-553.1696092582047,1552.0859549713573,1,-236.57029715758517,-549.15667239834,1547.522917154859,1,-103.26305999734674,-559.1337620742687,1608.1465823411318,1,-232.39592058505747,-529.5721305328033,1559.2392078097241,1,-164.81798195642958,-501.4572158888305,1568.625441396269,1,-219.70510490117996,-493.0880623209785,1558.9514582385311,1,50.170950187457635,-350.2784788900647,1662.2172705897096,1,-316.62438483327605,-322.5260540478789,1517.1097292319037,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
411,1767311194.979499,-176.76406773277895,-513.4646475834336,1504.1020267595716,1,-153.79482336240702,-541.5061844940856,1490.430231943463,1,-139.39205650218202,-542.6276517918816,1491.3912338890611,1,-124.67156438987399,-547.8418007208151,1506.1655872903823,1,-190.82557363246633,-544.1060510747621,1512.5611039117211,1,-201.84160543412509,-542.2245574574115,1515.0123617174631,1,-211.7446713093634,-538.3764185927728,1512.2114981556783,1,-83.78017307116548,-550.9740910464977,1576.8403130380639,1,-208.88829131437274,-534.1945156859621,1566.4964786009723,1,-143.52041505776185,-485.15971241225935,1515.1101247671318,1,-190.1391685631644,-494.1110286813241,1564.1953972127264,1,55.99772410966557,-342.44182132655226,1632.5065902314418,1,-291.6147182166087,-320.85738134628195,1535.7340258764436,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
412,1767311195.059456,-159.9289689579909,-540.4751557783811,1540.651842585184,1,-134.77568440288124,-571.5705850658818,1558.5084319904358,1,-119.69393313460962,-568.7730470478585,1580.8188092247537,1,-104.83434598958772,-567.1322126946275,1594.7422825751785,1,-174.50961069595488,-575.0218434097447,1590.1728225654915,1,-185.6581386847998,-569.8480529992205,1605.9843901252084,1,-196.60057688604024,-564.5696153148402,1609.6854583876777,1,-65.8046393553665,-569.9162933231423,1638.0632810195293,1,-198.16934060670684,-567.8441064514856,1591.1747090304345,1,-125.10444313699189,-500.9760043790086,1587.7547546723558,1,-176.98411720883695,-512.1593174803875,1615.1032946075784,1,90.1450536040949,-352.7218758005622,1723.8579142137266,1,-287.4500200741989,-327.2967184378327,1587.0988595023473,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
413,1767311195.1921659,-153.43590396065622,-570.8590872941688,1656.635392864007,1,-128.49842854863306,-610.6750208069462,1664.2985653987987,1,-112.98071470980258,-608.4235706730865,1655.8178261015623,1,-97.22933458513387,-609.9381610882028,1659.965170461074,1,-167.7807403932872,-624.7149051228157,1718.057216343406,1,-178.30899710681757,-630.9489756252088,1745.4988842849993,1,-188.67694947075944,-634.8590660093329,1766.6434539156082,1,-52.972364134717346,-612.746284599489,1748.491929113671,1,-185.53652941827366,-658.8244456224753,1920.108569729241,1,-116.11232256258668,-533.7389474745415,1661.004372474569,1,-170.47522672592498,-542.9597580441822,1708.2076969849982,1,129.7696461507675,-403.50623168053136,1908.2198007534478,1,-287.1749160046638,-367.67989028543974,1796.8950373343505,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
414,1767311195.2831874,-165.88913858298937,-554.2037512479523,1562.4911199466903,1,-141.33502273666645,-586.8612508148924,1546.6189767769813,1,-126.13725711015847,-581.09988481878,1534.1874597828262,1,-111.21604503651028,-579.5873118870679,1532.8502073381003,1,-180.6529926362897,-609.5768447550092,1587.1167372715092,1,-191.7052067496755,-606.7501173780134,1598.687990645526,1,-201.61296146149243,-602.3530866429305,1602.7458000478186,1,-71.37491836080962,-570.9083361948456,1580.3546582969866,1,-196.17196965109645,-610.4934685705491,1704.4911889400578,1,-130.68708003107184,-509.05636090031624,1543.9250837549798,1,-182.21268077996945,-524.3609600688932,1603.2408708442263,1,101.79511273695587,-390.647403501471,1753.2956069298577,1,-289.39759334373224,-353.78233103387686,1648.768521744959,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
415,1767311195.3819473,-162.7322568925007,-528.1280100070793,1510.6711806856633,1,-137.86538865173236,-570.7019989674907,1523.7210629004608,1,-122.86859170878174,-569.6093662507684,1519.6553239059242,1,-107.52742549017506,-572.4792124663305,1528.5005135902798,1,-175.0249467792196,-579.402989561541,1560.2043919971052,1,-185.65978797104165,-580.6362601750743,1572.5293732566665,1,-195.0994795937862,-579.5769513790642,1579.080448333289,1,-65.74741671324897,-571.2728660595483,1593.9762663846454,1,-187.27478326552438,-592.2681411850233,1681.7508677210042,1,-129.18920515646073,-489.66762891663507,1499.0507666848634,1,-176.50915532076763,-504.6418035161042,1564.3464378522017,1,97.47741415543621,-382.8841595319617,1700.1953725654962,1,-281.1804958840054,-338.1561245175608,1576.042151642561,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
416,1767311195.463197,-177.9501301698794,-445.7735624790638,1280.2685991219066,1,-153.41145891319485,-498.16712864705374,1332.489798973396,1,-139.83167687382652,-501.42435437746724,1338.555160415665,1,-126.78918342649379,-504.2096505544543,1345.1297276859086,1,-184.46271595622784,-492.49796514175165,1330.309619779713,1,-192.0284368710933,-490.3445630656657,1330.6134762633105,1,-199.02706181746933,-490.2860004222994,1337.5100593699747,1,-100.8179847484389,-484.2413204347523,1343.39772728037,1,-195.54129327442305,-503.6008098228648,1429.3553118575376,1,-148.80587173983085,-418.96056517590443,1287.7297216331249,1,-188.0278627079181,-417.63800778962184,1300.9066536085268,1,24.429049314174087,-307.6717302755465,1386.583517825395,1,-286.10441118904123,-255.5818817262548,1205.5857944319644,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
417,1767311195.5239754,-158.19358027702438,-520.5307948679092,1520.920039878024,1,-132.6973517257485,-564.4109394175595,1530.3100400309409,1,-116.13015326085736,-566.153383832445,1528.3995650735012,1,-101.19492090845961,-567.1370676924508,1528.7928654575903,1,-175.40276829638455,-530.3160364935779,1502.72718198303,1,-187.34060401115528,-523.0113161974595,1438.0818599627191,1,-197.1715730563327,-526.0002737447594,1477.9725687428238,1,-75.79445107771701,-510.2475119855429,1493.562106713184,1,-193.2628816609258,-541.2641027920381,1545.2901288648916,1,-124.30540421301734,-471.31154346655035,1486.33144003839,1,-176.348727038281,-440.34150356361596,1474.3875777479566,1,49.46339281550817,-326.1915079163975,1503.4230817276125,1,-278.12456103154443,-285.40242259891323,1372.7463808567102,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
418,1767311195.5969818,-155.13375451823566,-531.6077108269604,1532.332768044715,1,-128.23864553109786,-577.4601469474038,1552.4696792785135,1,-111.93735812427305,-576.554766858705,1547.5051572918521,1,-96.8284281707535,-577.0162340119168,1548.9576714588559,1,-170.47344669221928,-573.6652456360064,1558.7315506360958,1,-182.19265793270003,-572.0256787300411,1561.0640064143022,1,-192.63197378335002,-572.4197221865699,1570.2050929410016,1,-64.31526486530917,-553.6430933677693,1554.1014192449084,1,-186.19726333529917,-562.6646938271443,1621.2596330983995,1,-119.77672141701183,-488.6005212090573,1512.6042742302604,1,-171.96016279808077,-488.5740427932397,1534.0008869249602,1,72.40473791084095,-338.96995856272264,1567.269861930156,1,-272.83343995230854,-293.3441229482336,1430.4000667480905,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
419,1767311195.689772,-159.3203760878755,-550.1042857056043,1594.1451619243942,1,-130.0345013660646,-598.1160410068886,1616.7834941486522,1,-112.81513172951469,-598.3840290516072,1616.2304352137644,1,-96.24617693060516,-599.8727535031,1621.5882014165204,1,-172.92327545644235,-595.0251936479907,1620.2067322455614,1,-184.47712066808236,-593.1698292699077,1622.020887154584,1,-194.75528073590328,-591.6096599972411,1626.0307802963555,1,-58.42759779140371,-585.5250492406927,1648.8471096245194,1,-188.18810620864465,-590.619349106192,1690.2062322770807,1,-121.33524902548609,-511.6760495266885,1590.306746245339,1,-175.59418364964833,-513.9696849316807,1613.2408069742141,1,86.30376283928621,-341.8472502776126,1593.9091387694498,1,-281.3202808142678,-314.77579100386544,1523.1170761522537,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
420,1767311195.7826087,-161.09537505828953,-559.965614382402,1618.6187133301548,1,-130.700491550648,-607.8409887888632,1642.3525669412818,1,-113.99877625556826,-607.3163195744819,1639.6868317738108,1,-97.79370607273376,-608.9452207106697,1645.4213740570824,1,-172.27111907963018,-612.8525465019238,1667.4911563933927,1,-183.56775783039575,-613.4243976643814,1675.7998018338571,1,-193.44645542737214,-613.0595174647783,1682.7696100994506,1,-53.30718019773116,-608.9973954085594,1715.5416732187364,1,-183.61151108135647,-616.6982875632146,1762.337678045381,1,-123.07956991412723,-521.3962320669244,1615.2006439990055,1,-176.0178872731997,-529.7982027227505,1657.4303266471738,1,93.78962069414315,-349.60657382019656,1634.911813650192,1,-284.37996855734957,-324.5397354800691,1576.1751589817072,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
421,1767311195.8630853,-162.49097820136967,-564.275422419737,1624.3738869308982,1,-132.76613466768026,-605.917498235959,1632.8671062443716,1,-116.60038002580858,-604.1710277869519,1626.4254217497535,1,-101.04698843175485,-603.9446926234899,1626.1004098634116,1,-173.2978045044385,-615.0294303662162,1670.2506265009479,1,-184.17386753257875,-616.5524815963477,1680.781673746603,1,-193.75084103285096,-615.9428728742605,1686.8022855849938,1,-55.401388558100464,-607.0732150680232,1703.343090714439,1,-183.07377648002083,-617.1753058006537,1759.2599939280872,1,-124.05531780490315,-527.4813767460388,1624.81718546683,1,-176.8187193096885,-537.468362367341,1669.9083986122412,1,100.040193648463,-362.3424153069137,1673.6189108622173,1,-286.3824555972748,-338.54001470729605,1637.2137285191238,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
422,1767311195.997072,-155.68594011456838,-590.6550546179321,1701.9320611501978,1,-125.6186645530326,-632.0688407044997,1710.4208763316817,1,-108.41677937715974,-631.7269695658939,1708.3036762770969,1,-91.36990251919636,-633.9174784914758,1715.054969983919,1,-168.37696204582227,-646.264284582763,1760.8745220636972,1,-179.98674095232727,-649.717943519914,1777.957352825023,1,-189.90824511513574,-649.269896923311,1785.4737963913337,1,-46.187490454841914,-630.5217972425555,1773.8145108114293,1,-180.64966205763798,-646.9144099795411,1853.8595285545543,1,-115.00479596669554,-550.2977593836783,1694.2448116053922,1,-171.9271231262303,-563.7364647533923,1749.9008611282377,1,114.62087706339322,-376.4176858489483,1734.6759499428608,1,-288.2899169374679,-359.94563574004565,1730.6776474592734,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
423,1767311196.0841174,-142.61344248987376,-613.0629161396361,1766.1743221934046,1,-116.46337471143283,-645.3408051033872,1749.8979289902202,1,-100.03641144530978,-643.6038949876829,1743.4886217937515,1,-81.18706058513568,-650.7397266238991,1763.2046011957002,1,-156.63583077910747,-670.9221046037626,1831.6436822661422,1,-169.44949145801303,-674.7330503698869,1849.5378887641907,1,-181.22585850176432,-668.1085495293644,1839.5103105274125,1,-24.663907023279684,-671.2196161655294,1891.822565986994,1,-175.15592537535417,-663.1688945475505,1901.5893875788768,1,-105.51126600958015,-563.5802727712356,1731.1715303282563,1,-157.14851932053935,-600.6159349937393,1862.9244180140388,1,122.62216591903518,-382.0881985497742,1754.5400198926322,1,-287.57583981293607,-374.4505021913396,1798.1628433363283,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
424,1767311196.183946,-151.6947429616392,-576.6903513188252,1700.5120845688923,1,-125.17336130220758,-607.7392354767213,1612.9753441544583,1,-108.05037138504412,-602.72035625946,1600.7385821339567,1,-89.77233435887553,-610.1545363338595,1614.9408813440698,1,-164.60191341046627,-627.5783751292386,1713.355302104752,1,-176.3557885375965,-628.5175688389857,1696.2984292460324,1,-186.9515640243243,-651.0259141630313,1677.937102885683,1,-45.58905082733933,-613.5805025536879,1722.4527205289983,1,-181.2493169233405,-600.6096835311255,1701.3334287072198,1,-115.54947111708896,-531.8305212955008,1615.2224665215927,1,-165.92698184157132,-546.4811794489937,1683.6209451018192,1,109.25214663528014,-362.85439901113546,1612.7409404149648,1,-286.06251013076,-345.98104551582355,1636.2097251152322,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
425,1767311196.2581353,-164.44610010378102,-523.3249288505342,1516.7219162116724,1,-139.07809139604666,-554.3880065777366,1513.8749338806967,1,-124.40364618318779,-553.3409333537636,1508.9722423552867,1,-108.28347942511962,-559.9117124395038,1526.5555104012924,1,-174.31004113161993,-564.2017772970346,1556.1561122119986,1,-184.4309945120516,-564.9210344116294,1566.6251481191455,1,-194.0163818748409,-566.3942611447408,1579.1466620679298,1,-64.20590918333713,-567.9464902616157,1601.84547705968,1,-187.90292321076262,-570.9467939196448,1652.0417774646317,1,-132.42113192825292,-483.52221074417395,1491.4702372377515,1,-176.52097310386353,-504.6769747239332,1571.3803310642795,1,78.1009303225394,-344.60505618543806,1585.5141111745,1,-283.875509890419,-325.7013521427193,1549.574756934005,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
426,1767311196.3863323,-159.38540538446267,-552.1383153511804,1702.3574576805465,1,-131.98285898557228,-598.0200309817326,1709.818014655759,1,-114.7723914819714,-586.8677170303072,1703.4728445356236,1,-96.50519208311951,-604.2930065857473,1700.854336180189,1,-170.98989288520738,-615.4426798874644,1710.5781061091507,1,-181.9313035308763,-615.7245745753291,1752.1674943819426,1,-192.75659331739087,-628.6728218633606,1761.1010864582333,1,-56.75660573385247,-583.063452776237,1658.7634548720812,1,-187.9923431530102,-603.1296681128787,1783.2907529875333,1,-125.15981822347538,-520.6722622205717,1691.8086602867288,1,-173.17476146134686,-543.0194269913858,1738.863489128738,1,100.56139107789248,-360.0356376824561,1711.874622534967,1,-283.44659989287135,-330.715214243537,1677.1746627821572,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
427,1767311196.4824812,-159.3307716681777,-589.4661227271087,1733.1870567202154,1,-132.25666504885533,-618.8285409177613,1716.491509626238,1,-115.50828506106033,-610.3428505404842,1692.4452897632616,1,-99.19824640406333,-605.8995995098338,1687.3155454577336,1,-172.24963700536395,-628.8843351324292,1762.5848419460758,1,-184.36161241576514,-630.7255002203309,1778.945471269537,1,-196.2708183863171,-634.9643060616482,1787.7085371660946,1,-56.475855441509914,-607.3693506756333,1739.0449169872427,1,-191.75014498952044,-617.7641161335499,1816.427694151738,1,-123.83323150600822,-537.3203959080142,1690.3461200687545,1,-173.50553215378963,-559.0250774693069,1773.2615750450977,1,103.36826849083883,-380.6077588089242,1814.5408108772092,1,-284.44049541041034,-345.97248102315257,1707.8770225111173,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
